
  -8.24815331148586210475E+01,
   3.23154795309669173875E-02,
   3.28128935457165649137E-02,
   2.08300188730945676219E-02,
   6.84311124866461839567E-02,
  -1.03699911793696794571E-01,
   1.35942962459315058732E-01,
   0.00000000000000000000E+00,
  -3.66110045743330211887E-02,
  -1.50038260440719835309E-02,
   1.01969820928832305418E-01,
  -9.00236240451131319862E-02,
   0.00000000000000000000E+00,
   4.90965049523352445315E-02,
  -5.91404337278659836957E-03,
   5.89710635185440590345E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   4.73935628618249865651E-02,
   1.15432612877677739927E-01,
  -1.24233126077795158482E-01,
   1.25245617339621480302E-02,
   0.00000000000000000000E+00,
  -3.01847192955417981119E-02,
  -6.96189481828406037112E-02,
   9.30445431551921581237E-02,
   1.62428031768514120892E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   1.44328021939548661878E-01,
   7.32471987250579298356E-02,
   5.74181427998124022105E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,;

   3.23154795309669173875E-02,
  -8.28886913617612890448E+01,
  -1.61907215130307979845E-01,
   1.48624242927772598488E-01,
   3.38272930072322369766E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   1.35942962459315058732E-01,
   8.60788675177698824059E-03,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
  -9.00236240451131319862E-02,
   4.62843212424481828537E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   5.89710635185440590345E-02,
   0.00000000000000000000E+00,
  -7.99484463085582963693E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   1.25245617339621480302E-02,
   4.44400242422528374275E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   1.62428031768514120892E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   1.58075049070954376518E-01,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   5.74181427998124022105E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,;

   3.28128935457165649137E-02,
  -1.61907215130307979845E-01,
  -8.18455969322972833879E+01,
  -2.19790161295366492933E-01,
   0.00000000000000000000E+00,
   3.38272930072322369766E-02,
   0.00000000000000000000E+00,
   1.03699911793696808449E-01,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   8.60788675177698824059E-03,
   0.00000000000000000000E+00,
  -1.01969820928832305418E-01,
   0.00000000000000000000E+00,
   4.62843212424481828537E-02,
   0.00000000000000000000E+00,
   5.91404337278660010430E-03,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
  -7.99484463085582963693E-02,
   0.00000000000000000000E+00,
   1.24233126077795158482E-01,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   4.44400242422528374275E-02,
   0.00000000000000000000E+00,
  -9.30445431551921581237E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   1.58075049070954376518E-01,
   0.00000000000000000000E+00,
  -7.32471987250579437134E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,;

   2.08300188730945676219E-02,
   1.48624242927772598488E-01,
  -2.19790161295366492933E-01,
  -8.10570797696419589329E+01,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   3.38272930072322369766E-02,
   6.84311124866461839567E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   8.60788675177698824059E-03,
  -3.66110045743330211887E-02,
   0.00000000000000000000E+00,
   0.00000000000000000000E+00,
   4.62843212424481828537E-02,
